,Dissimilarity,correlation,homogen,Energy,Contrast,lables
25,22.146666666666654,0.7956985624474754,0.15345142517418336,0.044518079590553296,1662.6438095238088,noncovid
26,2.930476190476191,-0.00512479532981082,0.2877143439225116,0.11372880181735755,14.435238095238095,noncovid
27,29.304761904761904,0.7431325440432069,0.09303732100885101,0.029844646887604565,2232.3085714285717,covid
28,6.882857142857143,0.6436372168220056,0.3051833307787682,0.20387626855477464,112.70380952380951,covid
29,20.38095238095238,0.8025062790135449,0.12338204728213209,0.042490495135627075,1783.4685714285715,noncovid
30,29.757142857142856,0.6471481663693317,0.5237895739921091,0.47377003903436243,4010.8980952380953,noncovid
31,26.965714285714284,0.7404157457910311,0.08490088624728323,0.030033994345183772,1889.497142857143,noncovid
32,1.7561904761904765,0.3070860062523653,0.5423862335611545,0.282422304849748,26.73333333333333,noncovid
33,22.221904761904764,0.22245690195309994,0.12827200472302466,0.046520665683123096,2091.9838095238097,covid
34,21.027619047619048,0.45347953125238594,0.13347085096193598,0.04393357178922208,1749.7780952380954,covid
35,16.52380952380952,-0.014135186350804196,0.1262251814019463,0.04621256222099654,974.2723809523804,noncovid
36,2.0904761904761906,0.43475601454350643,0.3629353206770424,0.12376739209880273,7.280952380952382,noncovid
37,4.829523809523808,0.14421956579777892,0.1865273009218873,0.06918705133594259,38.414285714285704,covid
38,38.167619047619034,0.2124922310289934,0.0776409036275129,0.03501214560886057,3723.647619047618,noncovid
39,5.767619047619048,0.05618100333930761,0.17227215861531228,0.06442841305016961,57.239999999999995,covid
40,32.74380952380952,0.44013573568087283,0.08763290711605093,0.03488887444574134,3621.665714285714,noncovid
41,27.269523809523804,0.6289696621771949,0.10757890817382529,0.03578722710105892,2309.3399999999997,covid
42,27.005714285714284,0.3546426484802404,0.171044968326925,0.06876955504204076,2271.1047619047617,covid
43,31.31904761904762,0.6780899370746512,0.1783838911463512,0.05877818713984561,3223.646666666667,noncovid
44,23.51238095238098,0.3327684612097157,0.25442857908189215,0.13149756643118637,2162.316190476193,covid
45,14.590476190476188,0.5079232348011686,0.2057751789284143,0.07808362282959859,916.6895238095238,covid
46,21.68571428571431,0.5675080576547304,0.35267589571389496,0.22300361486957576,1887.2495238095262,covid
47,33.620952380952374,0.6717994719505146,0.04787521979195315,0.025528428864152783,2631.08,covid
48,4.313333333333334,0.041686873850850445,0.19425581947388162,0.07912503380761798,28.96095238095238,covid
49,7.2838095238095235,0.39585868218496595,0.12657024702824338,0.04588262655407964,84.27238095238096,covid
50,8.538095238095236,0.5066251120272244,0.12650585687019747,0.04307879191580435,132.9190476190476,covid
51,30.54666666666666,0.6470904588480555,0.1598941861583232,0.06581083314802502,2790.361904761904,covid
52,12.410476190476189,0.2458960093504384,0.1592870377926281,0.0559964365565299,485.8790476190476,covid
53,26.784761904761893,0.5370518844449351,0.10665266938610236,0.039926235840484915,2052.8209523809514,noncovid
54,27.930476190476192,0.6939263268375451,0.11632106150116969,0.033806170189140665,2662.2561904761906,covid
55,24.668571428571425,0.7165020935256864,0.12320085169332275,0.039692697112713726,1949.4171428571426,noncovid
56,5.312380952380952,0.6022075677633759,0.1860739035389625,0.06821335077893326,81.74666666666666,covid
57,10.151428571428571,0.4673548282430439,0.14757756383714074,0.04065785563073631,397.8809523809524,covid
58,33.234285714285704,0.6073502038810767,0.19420158786049002,0.12515568536119837,3868.1276190476187,noncovid
59,9.648571428571426,0.2218632854614044,0.10301297926543115,0.03736199094463434,154.89619047619044,covid
60,16.375238095238096,0.859354232471302,0.1538351954986215,0.04191017281083453,869.7980952380952,noncovid
61,3.085714285714286,0.4270706641124631,0.2721913967895096,0.09674521790873498,15.62095238095238,covid
62,23.84190476190475,0.5452982047539655,0.1350185902667659,0.055205244747388284,2009.1999999999994,noncovid
63,1.48952380952381,0.021904370356914053,0.4555589931935437,0.22064222895284333,3.8971428571428577,covid
64,20.756190476190504,0.42476193247921656,0.41908722087521544,0.2707275827031323,1856.0361904761924,covid
65,28.401904761904756,0.5661642426434182,0.08997484774960596,0.03325841921949376,2288.9428571428566,covid
66,27.14666666666666,0.5380653370067513,0.09538448944458694,0.03524452965707301,2412.4152380952373,noncovid
67,17.519999999999996,0.17497264383893957,0.10276253762423035,0.03702055566776535,1095.2095238095235,noncovid
68,40.78761904761903,0.3757403132780705,0.07903803202432877,0.03121137068223607,4189.644761904761,noncovid
69,8.306666666666667,0.4045209413703452,0.10716078041437926,0.04164421163633418,109.45142857142856,covid
70,23.636190476190475,0.16443802051550865,0.09557400064817412,0.031787274796721214,1982.3561904761905,covid
71,3.526666666666667,0.865204866375496,0.2605840230637449,0.07417268568406635,22.054285714285715,noncovid
72,32.67238095238095,0.6568356286024843,0.05903265863605695,0.03032701586302982,2414.931428571428,noncovid
73,3.0542857142857143,0.5106058820991383,0.3333104585521945,0.12354183515721955,24.82,noncovid
74,9.283809523809524,0.5680421797349487,0.11273723446508303,0.036071232122677384,159.91809523809525,covid
75,2.604761904761905,0.811158329262752,0.3750644926182826,0.13138370524739795,21.993333333333332,noncovid
76,8.29809523809524,0.5505753932143255,0.12276803871004606,0.045375730474558465,168.42380952380952,covid
77,7.079999999999998,0.5586042117778868,0.13739272510447592,0.04106849540941016,82.42666666666665,covid
78,27.333333333333325,0.6481782216973376,0.19493876914543368,0.08272567566944375,2651.914285714285,covid
79,1.5590476190476192,0.10883949443321844,0.4748481504052616,0.20941772206030027,5.3552380952380965,noncovid
80,2.154285714285715,0.9231608772102847,0.4185129506033258,0.1502379065729704,10.645714285714288,noncovid
81,12.167619047619048,0.6296140167688298,0.31088607540026175,0.1474499799886031,889.1542857142857,noncovid
82,10.807619047619049,0.895341945358343,0.5827250741841722,0.44726632506022607,654.5904761904762,covid
83,26.679999999999993,0.737364469519221,0.12544919330451126,0.03624682330282869,2056.8019047619046,noncovid
84,0.0761904761904762,0.15999999999999998,0.9619047619047619,0.915921156337078,0.0761904761904762,covid
85,26.26666666666666,0.6887087137975431,0.16726598115720298,0.04835619914204228,2243.5314285714276,covid
86,24.542857142857144,0.7156257284774352,0.13092622770561457,0.03995462278743434,1725.0857142857142,noncovid
87,29.079047619047603,0.622514714025074,0.12364048347945211,0.038977870342249754,2518.499999999999,noncovid
88,29.15333333333333,0.693175365736734,0.09790259413183067,0.0334352184410323,2730.311428571428,noncovid
89,25.19428571428571,0.7705283138461262,0.12293738490620648,0.0389021681247621,1582.7047619047617,covid
90,32.730476190476224,0.5392049478660721,0.25227677845586344,0.1329740056093689,3390.5800000000036,covid
91,24.46571428571428,0.47433520751128927,0.09062809025879533,0.03543701896216963,1648.7171428571423,covid
92,2.1657142857142855,0.34073872094190993,0.41055117827466453,0.16136745577195213,11.28952380952381,noncovid
93,2.167619047619048,0.1725617340330883,0.3426935176986117,0.14698018438951085,7.485714285714287,noncovid
94,25.677142857142847,0.4723206485253859,0.14039300944463906,0.050543531001277446,2615.1799999999985,noncovid
95,27.485714285714284,0.6544775362354988,0.19316665825083157,0.07168208978165223,2783.7542857142857,noncovid
96,33.42666666666667,0.39524440361222646,0.10528348983801991,0.037155065148821255,3554.5276190476197,noncovid
97,3.3495238095238093,0.1442653282992781,0.2732227296993642,0.10458860124413215,22.271428571428572,noncovid
98,27.18571428571428,0.7314978715092123,0.20230743070028534,0.07254680247090724,2511.4695238095233,noncovid
99,4.576190476190476,0.3289122122196261,0.25961915777744465,0.09782440652757192,46.07714285714285,covid
100,34.354285714285716,0.3821255731727375,0.051804704726988865,0.02460573463383583,2400.575238095238,covid
101,29.872380952380954,0.678072043936694,0.07424321093162695,0.0293466265488202,1991.6076190476197,noncovid
102,26.221904761904796,0.43865231178717523,0.3003404875779655,0.17206627421167828,2568.768571428575,covid
103,28.40571428571429,0.7442961695273917,0.09657913114965447,0.03132015933791495,2802.935238095238,noncovid
104,2.505714285714286,0.04374662293409198,0.39119537300562124,0.18244745772394852,19.067619047619047,noncovid
105,6.62,0.38893121779743106,0.1508769324438891,0.04971118399373482,73.03904761904761,covid
106,1.6009523809523813,0.06744616964131485,0.49749611307941566,0.20270058792384202,8.248571428571429,covid
107,3.305714285714286,0.6739450932630989,0.2713099596383521,0.09458586184399323,20.429523809523808,noncovid
108,21.336190476190467,0.7740566009664539,0.09596061061942934,0.03649620239306613,1291.568571428571,noncovid
109,10.654285714285715,0.45350933697506435,0.10978783250984718,0.03337412470082901,200.9495238095238,covid
110,27.885714285714283,0.4777691285734944,0.0806887294218322,0.034953808197147745,2234.0552380952377,covid
111,2.253333333333333,0.4187587687742722,0.4152233129509809,0.16174782309707908,13.96952380952381,noncovid
112,44.385714285714286,0.5142166373739478,0.1127354596613122,0.04708750959745804,5319.957142857143,noncovid
113,29.438095238095226,0.5731829181037533,0.1201652929034394,0.0417040648491644,2508.199999999999,covid
114,9.894285714285715,0.1487613206232378,0.11109740411587261,0.043105102790984215,167.6542857142857,covid
115,7.143809523809524,0.549166476196372,0.14687764214764137,0.04429339411136566,86.16285714285715,covid
116,0.820952380952381,0.10765835523156368,0.7663830438688674,0.6390220703146382,3.6,noncovid
117,36.7790476190476,0.4773903200714037,0.06009894995363291,0.03129843185743806,3738.0247619047614,noncovid
118,6.081904761904761,0.4723184377608617,0.18266421428418766,0.06541338979617131,126.39999999999998,noncovid
119,27.78952380952383,0.7270553715960253,0.31457397259746384,0.14689530725151498,2653.452380952383,covid
120,7.093333333333332,0.14245207733015108,0.12980459513072123,0.05056595791412679,80.6038095238095,covid
121,20.106666666666666,0.6594061044374214,0.18372233333227422,0.06380597005029354,1668.7942857142857,covid
122,17.270476190476188,0.841727895866136,0.22646625654492783,0.08951874352434172,879.9695238095238,noncovid
123,29.346666666666664,0.6909388289295096,0.07563757843078145,0.03456237583166487,2259.874285714285,covid
124,25.957142857142856,0.771547119482567,0.1475452959310463,0.05839501112477879,2082.8638095238093,covid
125,27.448571428571427,0.7331809225906016,0.13184948608846242,0.046070044275991706,2477.5038095238097,covid
126,26.299047619047613,0.659027225307577,0.08284354406563736,0.031493439550069426,2061.7333333333327,noncovid
127,4.531428571428571,0.05300507564161924,0.19039708181613996,0.07422158404005513,32.72,covid
128,9.290476190476191,0.5845415543971587,0.3497985464760527,0.15163657472275874,666.2961904761905,covid
129,25.25333333333336,0.71082531874676,0.36810985544245806,0.24232902428118372,2380.6533333333355,covid
130,8.342857142857142,0.4826533216622458,0.10743612981546105,0.0390418114147993,115.70666666666666,covid
131,22.133333333333326,0.46437392085097673,0.10192070952756005,0.033980119571259564,1557.3390476190475,covid
132,31.7,0.6903220574076786,0.06815091636235743,0.02903590708462123,2626.4047619047615,noncovid
133,29.284761904761893,0.378339062372003,0.0862800299765756,0.03385978825644033,2475.099999999999,covid
134,34.76952380952379,0.4362533978052211,0.10205115574145211,0.036959253165585244,3628.1809523809507,noncovid
135,30.866666666666653,0.5013954615421298,0.0770402949178356,0.03487587318781057,2875.319999999999,noncovid
136,24.783809523809516,0.30111107568351775,0.10440219654271136,0.042761798705987904,2369.9438095238093,noncovid
137,0.1352380952380952,0.3241503604531411,0.9466371296959533,0.8869400120831248,0.3047619047619048,noncovid
138,30.376190476190473,0.6440405781004216,0.07858547722124345,0.03137802573244871,2060.0485714285714,covid
139,25.126666666666665,0.6931590902269319,0.1674408052116533,0.06495419631592418,1867.3361904761905,covid
140,2.421904761904762,0.7660553769338861,0.35416034890632264,0.1337340916005931,11.656190476190476,noncovid
141,9.140952380952381,0.46195551476626034,0.1133210462244062,0.03934267155378067,133.50857142857143,noncovid
142,8.325714285714287,0.6303772856467803,0.11960384999775776,0.03605236805856705,116.32,covid
143,19.11142857142857,0.0955278150927095,0.09762285872156175,0.039423280068227054,1203.9838095238092,covid
144,22.914285714285725,0.47611733571646847,0.23568976444383094,0.11869471502198255,2191.899047619049,covid
145,7.641904761904763,0.13237528232485682,0.130485556094789,0.052341976841561305,98.57333333333332,covid
146,30.51523809523811,0.7006993437941659,0.23537252746248016,0.08891127835939112,2884.2466666666683,covid
147,2.8028571428571425,0.021558271106412293,0.2873020551203725,0.11686571940428932,12.595238095238095,covid
148,18.151428571428564,0.3605773917805964,0.12438491620361719,0.04934951012583468,1160.2047619047612,noncovid
149,5.154285714285715,0.670202857699035,0.2475258125654783,0.08788004605330534,54.44190476190476,covid
150,5.644761904761905,0.0077491518238168655,0.16612024970150063,0.06024891677689413,50.20666666666666,covid
151,2.9133333333333336,0.18008503574645307,0.29490754691971777,0.11721058823956501,15.477142857142859,noncovid
152,13.699047619047619,0.6706511829200942,0.16048259779344431,0.05515182096729962,637.7923809523809,noncovid
153,5.867619047619048,-0.027638044394959916,0.15415693658628826,0.061934059001482314,56.01619047619048,covid
154,30.63238095238096,0.6745816473673695,0.16196780957588672,0.0745964198225366,2619.3676190476194,covid
155,32.9495238095238,0.5619223536318892,0.08572807108797097,0.03329930235628016,3491.2771428571414,noncovid
156,27.845714285714287,0.6199186009339736,0.06682931539844332,0.027684651149997398,2363.455238095238,covid
157,21.02952380952381,0.36579954983345836,0.10501605582896227,0.03890799660155333,1490.204761904762,noncovid
158,3.6742857142857144,0.27773988045349746,0.2566366115584573,0.08410931230983619,25.906666666666666,noncovid
159,34.56761904761905,0.5936379783538495,0.07671700950968997,0.02825218471274538,3839.0533333333333,noncovid
160,19.619999999999994,0.7731155182838462,0.15148415014093522,0.05650838237740984,1636.6733333333332,covid
161,32.11619047619047,0.6058139172707424,0.15609916463215262,0.06094866060074612,3028.7352380952375,covid
162,31.71333333333334,0.6275846914456478,0.11003748663560645,0.04482771251718974,3715.3590476190475,noncovid
163,26.86476190476189,0.42444921555959925,0.09441648605089509,0.03819629453362947,2322.121904761904,covid
164,20.84571428571428,0.7029731393728069,0.17540809777493577,0.05354549636903083,1830.7999999999997,covid
165,18.666666666666682,0.4685522223196938,0.3127987716951696,0.16836683845178493,1681.7428571428586,covid
166,9.184761904761906,0.5889780891477334,0.1660753296646938,0.04634974994245267,337.2380952380952,covid
167,34.304761904761904,0.6158855975014651,0.10484313253303179,0.032527678777024886,3207.2742857142853,covid
168,22.8247619047619,0.8157750842887158,0.12893376505779983,0.03747107728172571,1618.8076190476188,noncovid
169,24.759047619047617,0.6949912961524904,0.1636558900768745,0.05733301692682823,1957.772380952381,noncovid
170,18.18952380952381,0.48519531415358974,0.12400148152372376,0.04525563569720656,1274.075238095238,covid
171,8.135238095238096,0.07133909513448841,0.12223751879532552,0.04836557685940809,113.45523809523809,covid
172,20.592380952380974,0.6275297510614272,0.35080567314892636,0.2111269835302992,1958.201904761907,covid
173,27.857142857142854,0.6979303902025703,0.13781371460600741,0.0405964599732326,2265.8933333333334,covid
174,8.112380952380953,0.0307143026527415,0.11178207205428778,0.047145262083919434,105.88380952380953,covid
175,7.404761904761905,0.6823564518266343,0.13973717831012994,0.044792289585923226,96.99714285714286,noncovid
176,31.804761904761904,0.5720465315054873,0.10736828430565981,0.033933374764418794,3010.3457142857146,covid
177,6.438095238095238,0.14910624251676968,0.1565933871951142,0.05804447430834762,73.8552380952381,covid
178,7.4695238095238095,0.14720433247464634,0.12948992156876632,0.04968380747913331,92.47904761904762,covid
179,15.535238095238094,0.7865804240679767,0.12867492428480312,0.04278300465755467,833.9904761904762,noncovid
180,6.125714285714285,0.6561433209315435,0.18259636341309668,0.051216493941900004,65.7390476190476,noncovid
181,5.024761904761905,0.1766044524322836,0.19833397291305788,0.07567384364656587,51.51428571428572,noncovid
182,17.314285714285717,0.54233028290667,0.20606502355091075,0.06191208747864764,1299.3409523809523,noncovid
183,24.0047619047619,0.8149457076461853,0.1085692042188022,0.032576440717118224,1581.1819047619042,noncovid
184,5.762857142857143,0.8496016594104429,0.252498516374817,0.13491241805044368,72.41809523809523,covid
185,19.4647619047619,0.6099525846809005,0.10156114651940816,0.03556476638064351,1040.6266666666666,noncovid
186,8.21142857142857,0.1145451393706918,0.11145753880310322,0.044969125210773474,109.23047619047617,covid
187,1.9428571428571426,0.33279077452595274,0.4286772360397449,0.16943416570437175,8.50095238095238,noncovid
188,1.6561904761904764,0.43961604772451063,0.5162852769851957,0.21629638689568298,11.309523809523808,covid
189,25.84952380952381,0.7057743885120094,0.15890536545769013,0.0605717280615537,2145.5466666666666,noncovid
190,6.963809523809524,0.0025774187593097034,0.13731830332885825,0.05265727979725366,78.15238095238097,noncovid
191,2.6571428571428575,0.8553855843879665,0.3473780564447338,0.13623708826045525,14.462857142857143,noncovid
192,21.337142857142844,0.06170986885845362,0.07354783035109105,0.0350639196047716,1350.3504761904755,noncovid
193,17.63619047619047,0.4408681733729145,0.11519413519012799,0.03946926816209923,1324.75619047619,covid
194,10.480000000000011,0.06152103798415139,0.3964324740923365,0.22580066661346232,609.6114285714292,covid
195,3.1,0.5598086636630983,0.27309002530750637,0.10352297717280493,16.559047619047618,covid
196,3.382857142857143,0.2930054412213105,0.24587683447420053,0.0876242234496112,17.994285714285713,noncovid
197,29.948571428571423,0.6724498758265932,0.12419226378046276,0.03788034628828827,2554.3066666666664,covid
198,6.020952380952382,0.644590036090354,0.15361897081462947,0.05387480237611791,57.70666666666667,covid
199,27.805714285714288,0.7191092122699331,0.09091994188160393,0.035411414176339445,1965.7695238095237,covid
200,5.440952380952382,0.05084213216462784,0.16981789056125307,0.06441785361175563,48.98571428571429,covid
201,28.66190476190475,0.6884644301871072,0.17208923482673047,0.0631091628839212,2588.101904761904,noncovid
202,5.143809523809523,0.07117206995043007,0.18938804899556233,0.06612706794986647,46.55904761904762,covid
203,12.916190476190478,0.8351664511775816,0.1685998647873366,0.05574073446285086,739.2933333333334,noncovid
204,7.127619047619046,0.627101133546437,0.1313534233918311,0.04041171335100404,84.34666666666664,noncovid
205,7.959999999999999,0.07151986578443628,0.11897073931920527,0.04612415464508109,105.42857142857142,covid
206,26.316190476190492,0.7694412430811097,0.22295150686130616,0.10657734355260587,2075.1257142857157,covid
207,6.699999999999999,0.01656140814526787,0.13577072433070944,0.05272613537396725,71.73047619047618,covid
208,34.446666666666665,0.6603546014467128,0.1850423645902135,0.10403426960237998,3749.4809523809517,noncovid
209,27.464761904761904,0.5770524486903338,0.08190977542500484,0.028595228182861768,2081.687619047619,covid
210,31.723809523809507,0.5429779947736676,0.08115523694977284,0.03148623858060293,2698.798095238094,covid
211,17.076190476190476,0.14643069763201538,0.14454809987109898,0.049947818575978534,1418.1371428571429,covid
212,12.309523809523803,-0.028561888629443973,0.14613592683628898,0.05377790895956711,540.7876190476188,noncovid
213,10.204761904761902,-0.07911453948771656,0.09452018226802017,0.03980678960763117,171.68476190476184,covid
214,30.23047619047619,0.6519087133536914,0.08052002843065156,0.031043820977155467,2642.057142857143,covid
215,4.600952380952381,0.7256376524925842,0.2706215212011361,0.08356566253341456,48.62571428571429,covid
216,23.853333333333325,0.7415895041457868,0.11878770135138929,0.04051818549749075,1887.339047619047,noncovid
217,8.723809523809521,0.3196916505144217,0.10688799576213641,0.04062996001466959,119.15238095238092,covid
218,4.620000000000001,0.7069016796640288,0.25018150657707755,0.08173293160558685,41.95142857142858,covid
219,2.0742857142857147,0.25965646278285465,0.37186700028612585,0.14011171441748477,7.297142857142858,covid
220,2.870476190476191,0.7662014148442855,0.32871454776942755,0.12166643369654333,18.81904761904762,covid
221,4.456190476190477,0.1651030506655681,0.20264883638627554,0.07289603692620392,34.00285714285714,noncovid
222,2.198095238095238,0.8705067953002951,0.5061418306058287,0.283994826052324,16.813333333333333,noncovid
223,3.7552380952380955,0.6851083760793938,0.3128114130526647,0.1311989021578978,36.1152380952381,noncovid
224,21.519047619047612,0.31724027588802167,0.14274522918191862,0.04934951012583468,1738.715238095237,covid
225,11.11904761904762,0.6725416715233345,0.18232273119305006,0.06273798228958839,561.5152380952381,covid
226,19.34,0.7973983892056573,0.16094756587863912,0.04993419706254602,1344.2942857142857,covid
227,4.536190476190477,0.44923707385698475,0.221499688596344,0.07518382611805924,50.51904761904761,noncovid
228,2.9561904761904763,0.6914324457114264,0.2969414519122182,0.11821422577085709,18.135238095238094,covid
229,13.785714285714285,0.04767402489278554,0.1319461357670081,0.046188021535170064,733.3933333333332,noncovid
230,1.4733333333333332,0.09172863132513077,0.46508380882498523,0.21419786559063272,3.7380952380952386,noncovid
231,17.463809523809516,0.6230755454778399,0.1442117108778093,0.04080260540345126,899.2504761904758,covid
232,34.20190476190477,0.6263624849001149,0.14523633821173793,0.06975824791325708,3007.251428571429,covid
233,3.816190476190476,0.7125967037888538,0.25180717715109396,0.07683654648201889,26.38952380952381,covid
234,4.403809523809524,0.07422039208225809,0.2205863544969393,0.08029706749078105,45.9752380952381,covid
235,6.311428571428572,0.4390797257862998,0.19123746291663343,0.050722668656590406,81.94952380952381,noncovid
236,27.88571428571428,0.34923511549208885,0.13756420564409963,0.049811435818715305,3158.2895238095234,noncovid
237,24.199999999999996,0.7111230748918006,0.13106576185512514,0.03840941872395387,1919.87619047619,noncovid
238,14.11238095238095,0.49162821970898896,0.16677014670150864,0.07332096370630202,1042.8438095238093,noncovid
239,35.89333333333333,0.4725463958883713,0.09032284088132841,0.030109399922928066,4145.377142857142,noncovid
240,3.6152380952380954,0.4979544491142518,0.23643588690930395,0.07249051857620217,20.786666666666665,noncovid
241,5.036190476190476,0.7370214625626664,0.2059038553107903,0.06202552323745298,46.011428571428574,covid
242,45.94571428571429,0.4592737527707295,0.06827159742278929,0.02734676955306901,5399.770476190476,noncovid
243,36.549523809523805,0.5474736041419099,0.09689213135859831,0.034901870860587984,3977.8847619047615,noncovid
244,20.284761904761904,0.6729660844875965,0.14329111959818602,0.05068689177422923,1475.5323809523811,covid
245,5.492380952380952,0.25656932867817317,0.17520756732181758,0.057510720680559006,52.62380952380951,covid
246,1.4952380952380953,0.03410809416628472,0.4582503118503118,0.21137923062193692,3.777142857142857,noncovid
247,29.839047619047612,0.6369442715772125,0.07341591534418099,0.029145035710665432,2602.126666666666,covid
